price,property_type,bedrooms,bathrooms,total_rooms,living_area,land_area,has_climatisation,has_parabole_tv,has_pool,has_handicapped_access,has_parking,has_garage,has_garden,has_fireplace,has_interphone,has_terrace,has_electric_heating,has_elevator,has_alarm_system,has_internet_access,has_sea_view,has_furnished,has_central_heating,has_kitchen_equipped,is_house,has_many_bedrooms,many_bathrooms,many_total_rooms,area_ratio,neighborhood_encoded,city_encoded,amenity_count,top_amenities_score,log_living_area,log_land_area,living_land_ratio,sqm_per_room,bed_bath,bed_living,bath_living,rooms_per_living_area,avg_room_size,living_area_squared,total_rooms_squared,bedrooms_squared,bathrooms_squared,total_amenities,basic_amenities,comfort_amenities,luxury_amenities,house_bedrooms,house_living_area,house_land_area,bed_bath_ratio,bath_per_room,house_with_garden,house_with_pool,log_price
340000.0,Appartement,1,1,4.0,104.0,106.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0,0,0,0.038461538461538464,609676.6497134108,421223.1284046693,4,1,4.653960350157523,4.672828834461906,0.9811320754716981,26.0,1,104.0,104.0,0.038461538461538464,26.0,10816.0,16.0,1,1,4,1,2,1,0.0,0.0,0.0,1.0,0.25,0.0,0.0,12.73670383776449
280000.0,Appartement,2,1,5.0,100.0,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.05,374225.420261496,421223.1284046693,2,0,4.61512051684126,4.61512051684126,1.0,20.0,2,200.0,100.0,0.05,20.0,10000.0,25.0,4,1,2,0,2,0,0.0,0.0,0.0,2.0,0.2,0.0,0.0,12.54254845357358
125000.0,Appartement,1,1,2.0,60.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.03333333333333333,456814.179489937,337796.95220125787,0,0,4.110873864173311,4.110873864173311,1.0,30.0,1,60.0,60.0,0.03333333333333333,30.0,3600.0,4.0,1,1,0,0,0,0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,11.736077016252437
138000.0,Appartement,3,1,3.0,100.0,100.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0.03,395244.33355290495,392364.62917641015,3,0,4.61512051684126,4.61512051684126,1.0,33.333333333333336,3,300.0,100.0,0.03,33.333333333333336,10000.0,9.0,9,1,3,0,1,1,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.0,11.835016210489899
230000.0,Appartement,2,1,3.0,70.0,70.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0,0,0,0.04285714285714286,635682.7877943125,427863.8369477912,4,0,4.2626798770413155,4.2626798770413155,1.0,23.333333333333332,2,140.0,70.0,0.04285714285714286,23.333333333333332,4900.0,9.0,4,1,4,2,1,1,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,12.345838935721968
160000.0,Appartement,2,1,3.0,50.0,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.06,359234.21340431634,337796.95220125787,0,0,3.9318256327243257,4.143134726391533,0.8064516129032258,16.666666666666668,2,100.0,50.0,0.06,16.666666666666668,2500.0,9.0,4,1,0,0,0,0,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,11.982935344196433
209000.0,Appartement,1,1,2.0,70.0,70.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0,0,0,0,0.02857142857142857,317479.9200093764,421223.1284046693,5,0,4.2626798770413155,4.2626798770413155,1.0,35.0,1,70.0,70.0,0.02857142857142857,35.0,4900.0,4.0,1,1,5,2,2,1,0.0,0.0,0.0,1.0,0.5,0.0,0.0,12.250094315624496
415000.0,Appartement,3,1,3.0,150.0,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.02,609676.6497134108,421223.1284046693,0,0,5.017279836814924,5.017279836814924,1.0,50.0,3,450.0,150.0,0.02,50.0,22500.0,9.0,9,1,0,0,0,0,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.0,12.936036208848487
180000.0,Appartement,2,1,2.0,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.02,479613.300970854,427863.8369477912,0,0,4.61512051684126,4.61512051684126,1.0,50.0,2,200.0,100.0,0.02,50.0,10000.0,4.0,4,1,0,0,0,0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,12.100717685412471
150000.0,Appartement,1,1,2.0,50.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.04,317479.9200093764,421223.1284046693,0,0,3.9318256327243257,3.9318256327243257,1.0,25.0,1,50.0,50.0,0.04,25.0,2500.0,4.0,1,1,0,0,0,0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,11.918397239722838
245000.0,Appartement,2,1,3.0,110.0,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.02727272727272727,317479.9200093764,421223.1284046693,1,0,4.709530201312334,4.709530201312334,1.0,36.666666666666664,2,220.0,110.0,0.02727272727272727,36.666666666666664,12100.0,9.0,4,1,1,0,1,0,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,12.409017571151187
270000.0,Appartement,3,1,4.0,125.0,125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.032,374225.420261496,421223.1284046693,1,0,4.836281906951478,4.836281906951478,1.0,31.25,3,375.0,125.0,0.032,31.25,15625.0,16.0,9,1,1,0,1,0,0.0,0.0,0.0,3.0,0.25,0.0,0.0,12.506180941677357
260000.0,Appartement,2,1,5.0,110.0,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0.045454545454545456,317479.9200093764,421223.1284046693,1,0,4.709530201312334,4.709530201312334,1.0,22.0,2,220.0,110.0,0.045454545454545456,22.0,12100.0,25.0,4,1,1,1,0,0,0.0,0.0,0.0,2.0,0.2,0.0,0.0,12.468440756144114
115000.0,Appartement,3,1,4.0,75.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.05333333333333334,371304.350658398,427863.8369477912,0,0,4.330733340286331,4.330733340286331,1.0,18.75,3,225.0,75.0,0.05333333333333334,18.75,5625.0,16.0,9,1,0,0,0,0,0.0,0.0,0.0,3.0,0.25,0.0,0.0,11.652696102959753
240000.0,Appartement,2,1,2.0,120.0,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.016666666666666666,395244.33355290495,392364.62917641015,0,0,4.795790545596741,4.795790545596741,1.0,60.0,2,240.0,120.0,0.016666666666666666,60.0,14400.0,4.0,4,1,0,0,0,0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,12.388398368982115
199000.0,Appartement,2,2,5.0,150.0,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.03333333333333333,393962.5247884382,421223.1284046693,0,0,5.017279836814924,5.017279836814924,1.0,30.0,4,300.0,300.0,0.03333333333333333,30.0,22500.0,25.0,4,4,0,0,0,0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,12.201065128819632
90000.0,Appartement,3,1,4.0,104.0,106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.038461538461538464,321424.66736842395,421223.1284046693,0,0,4.653960350157523,4.672828834461906,0.9811320754716981,26.0,3,312.0,104.0,0.038461538461538464,26.0,10816.0,16.0,9,1,0,0,0,0,0.0,0.0,0.0,3.0,0.25,0.0,0.0,11.407576060361786
380000.0,Appartement,2,1,3.0,104.0,106.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.028846153846153848,505607.0221327968,458256.9600923483,4,1,4.653960350157523,4.672828834461906,0.9811320754716981,34.666666666666664,2,208.0,104.0,0.028846153846153848,34.666666666666664,10816.0,9.0,4,1,4,1,2,1,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,12.847929163278053
240000.0,Appartement,3,1,3.0,110.0,110.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0,0,0,0,0.02727272727272727,526684.5350016414,427863.8369477912,4,0,4.709530201312334,4.709530201312334,1.0,36.666666666666664,3,330.0,110.0,0.02727272727272727,36.666666666666664,12100.0,9.0,9,1,4,1,2,1,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.0,12.388398368982115
285000.0,Appartement,3,1,4.0,132.0,132.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0,0,0,0.030303030303030304,479613.300970854,427863.8369477912,4,0,4.890349128221754,4.890349128221754,1.0,33.0,3,396.0,132.0,0.030303030303030304,33.0,17424.0,16.0,9,1,4,2,2,0,0.0,0.0,0.0,3.0,0.25,0.0,0.0,12.560247968016562
369000.0,Appartement,3,1,4.0,150.0,150.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.02666666666666667,479613.300970854,427863.8369477912,2,1,5.017279836814924,5.017279836814924,1.0,37.5,3,450.0,150.0,0.02666666666666667,37.5,22500.0,16.0,9,1,2,1,0,1,0.0,0.0,0.0,3.0,0.25,0.0,0.0,12.818554633046093
600000.0,Appartement,2,1,5.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,5.0,609676.6497134108,421223.1284046693,2,0,0.6931471805599453,0.6931471805599453,1.0,0.2,2,2.0,1.0,5.0,0.2,1.0,25.0,4,1,2,0,2,0,0.0,0.0,0.0,2.0,0.2,0.0,0.0,13.304686600863562
295000.0,Appartement,2,1,2.0,106.0,106.0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0.0,0,0,0,0.018867924528301886,317479.9200093764,421223.1284046693,10,0,4.672828834461906,4.672828834461906,1.0,53.0,2,212.0,106.0,0.018867924528301886,53.0,11236.0,4.0,4,1,10,4,3,0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,12.59473402514672
540000.0,Appartement,2,1,3.0,104.0,106.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.028846153846153848,456802.1933841604,458256.9600923483,2,0,4.653960350157523,4.672828834461906,0.9811320754716981,34.666666666666664,2,208.0,104.0,0.028846153846153848,34.666666666666664,10816.0,9.0,4,1,2,0,2,0,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,13.199326270390594
350000.0,Appartement,2,1,3.0,104.0,106.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0.028846153846153848,456802.1933841604,458256.9600923483,4,0,4.653960350157523,4.672828834461906,0.9811320754716981,34.666666666666664,2,208.0,104.0,0.028846153846153848,34.666666666666664,10816.0,9.0,4,1,4,1,2,0,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,12.765691290604371
300000.0,Appartement,3,1,4.0,104.0,106.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0.038461538461538464,505607.0221327968,458256.9600923483,4,0,4.653960350157523,4.672828834461906,0.9811320754716981,26.0,3,312.0,104.0,0.038461538461538464,26.0,10816.0,16.0,9,1,4,1,2,0,0.0,0.0,0.0,3.0,0.25,0.0,0.0,12.611541086966115
270000.0,Appartement,2,1,3.0,104.0,106.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0.028846153846153848,505607.0221327968,458256.9600923483,4,0,4.653960350157523,4.672828834461906,0.9811320754716981,34.666666666666664,2,208.0,104.0,0.028846153846153848,34.666666666666664,10816.0,9.0,4,1,4,1,2,0,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,12.506180941677357
470000.0,Appartement,3,1,4.0,127.0,127.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0,0,0,0.031496062992125984,497765.2185555899,421223.1284046693,4,0,4.852030263919617,4.852030263919617,1.0,31.75,3,381.0,127.0,0.031496062992125984,31.75,16129.0,16.0,9,1,4,1,3,0,0.0,0.0,0.0,3.0,0.25,0.0,0.0,13.060490101343552
200000.0,Appartement,1,1,2.0,104.0,106.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.019230769230769232,505607.0221327968,458256.9600923483,4,1,4.653960350157523,4.672828834461906,0.9811320754716981,52.0,1,104.0,104.0,0.019230769230769232,52.0,10816.0,4.0,1,1,4,1,2,1,0.0,0.0,0.0,1.0,0.5,0.0,0.0,12.206077645517674
630000.0,Appartement,2,1,3.0,104.0,106.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0.028846153846153848,562398.5204350646,458256.9600923483,6,2,4.653960350157523,4.672828834461906,0.9811320754716981,34.666666666666664,2,208.0,104.0,0.028846153846153848,34.666666666666664,10816.0,9.0,4,1,6,1,2,2,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,13.353476685668044
350000.0,Appartement,2,1,3.0,104.0,106.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.028846153846153848,505607.0221327968,458256.9600923483,5,2,4.653960350157523,4.672828834461906,0.9811320754716981,34.666666666666664,2,208.0,104.0,0.028846153846153848,34.666666666666664,10816.0,9.0,4,1,5,1,2,2,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,12.765691290604371
350000.0,Appartement,2,1,3.0,104.0,106.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.028846153846153848,702600.6298076923,458256.9600923483,5,2,4.653960350157523,4.672828834461906,0.9811320754716981,34.666666666666664,2,208.0,104.0,0.028846153846153848,34.666666666666664,10816.0,9.0,4,1,5,1,2,2,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,12.765691290604371
550000.0,Appartement,2,3,3.0,104.0,106.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.028846153846153848,562398.5204350646,458256.9600923483,5,2,4.653960350157523,4.672828834461906,0.9811320754716981,34.666666666666664,6,208.0,312.0,0.028846153846153848,34.666666666666664,10816.0,9.0,4,9,5,1,2,2,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,13.217675375388819
200000.0,Appartement,1,1,1.0,65.0,65.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.0,0,0,0,0.015384615384615385,453980.2052705471,458256.9600923483,4,1,4.189654742026425,4.189654742026425,1.0,65.0,1,65.0,65.0,0.015384615384615385,65.0,4225.0,1.0,1,1,4,0,1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.206077645517674
130000.0,Appartement,2,1,3.0,70.0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.04285714285714286,334337.55509145366,427863.8369477912,0,0,4.2626798770413155,4.2626798770413155,1.0,23.333333333333332,2,140.0,70.0,0.04285714285714286,23.333333333333332,4900.0,9.0,4,1,0,0,0,0,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,11.775297421715827
124999.0,Appartement,2,1,3.0,80.0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0375,334337.55509145366,427863.8369477912,0,0,4.394449154672439,4.394449154672439,1.0,26.666666666666668,2,160.0,80.0,0.0375,26.666666666666668,6400.0,9.0,4,1,0,0,0,0,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,11.736069016284437
240000.0,Appartement,2,1,3.0,210.0,210.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0,0,0,0.014285714285714285,505607.0221327968,458256.9600923483,3,0,5.351858133476067,5.351858133476067,1.0,70.0,2,420.0,210.0,0.014285714285714285,70.0,44100.0,9.0,4,1,3,0,2,1,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,12.388398368982115
400000.0,Appartement,2,1,3.0,250.0,250.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.0,0,0,0,0.012,505607.0221327968,458256.9600923483,4,0,5.5254529391317835,5.5254529391317835,1.0,83.33333333333333,2,500.0,250.0,0.012,83.33333333333333,62500.0,9.0,4,1,4,0,2,2,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,12.899222326086994
440000.0,Appartement,2,1,5.0,127.0,127.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0,0,0,0.03937007874015748,609676.6497134108,421223.1284046693,3,0,4.852030263919617,4.852030263919617,1.0,25.4,2,254.0,127.0,0.03937007874015748,25.4,16129.0,25.0,4,1,3,1,2,0,0.0,0.0,0.0,2.0,0.2,0.0,0.0,12.994532278619134
235000.0,Appartement,1,1,2.0,104.0,106.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.019230769230769232,505607.0221327968,458256.9600923483,4,1,4.653960350157523,4.672828834461906,0.9811320754716981,52.0,1,104.0,104.0,0.019230769230769232,52.0,10816.0,4.0,1,1,4,1,2,1,0.0,0.0,0.0,1.0,0.5,0.0,0.0,12.367345048436391
270000.0,Appartement,1,1,2.0,82.0,82.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0.024390243902439025,423817.0594399618,421223.1284046693,3,1,4.418840607796598,4.418840607796598,1.0,41.0,1,82.0,82.0,0.024390243902439025,41.0,6724.0,4.0,1,1,3,2,0,1,0.0,0.0,0.0,1.0,0.5,0.0,0.0,12.506180941677357
550000.0,Appartement,2,1,3.0,104.0,106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.028846153846153848,368515.75381549913,458256.9600923483,0,0,4.653960350157523,4.672828834461906,0.9811320754716981,34.666666666666664,2,208.0,104.0,0.028846153846153848,34.666666666666664,10816.0,9.0,4,1,0,0,0,0,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,13.217675375388819
270000.0,Appartement,3,1,4.0,165.0,165.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.024242424242424242,453980.2052705471,458256.9600923483,0,0,5.111987788356544,5.111987788356544,1.0,41.25,3,495.0,165.0,0.024242424242424242,41.25,27225.0,16.0,9,1,0,0,0,0,0.0,0.0,0.0,3.0,0.25,0.0,0.0,12.506180941677357
420000.0,Appartement,3,1,6.0,123.0,123.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.04878048780487805,369705.23749562266,363369.6864175023,0,0,4.820281565605037,4.820281565605037,1.0,20.5,3,369.0,123.0,0.04878048780487805,20.5,15129.0,36.0,9,1,0,0,0,0,0.0,0.0,0.0,3.0,0.16666666666666666,0.0,0.0,12.948012371209098
190000.0,Appartement,1,1,3.0,68.0,89.0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0.0,0,0,0,0.04411764705882353,369705.23749562266,363369.6864175023,10,0,4.23410650459726,4.499809670330265,0.7640449438202247,22.666666666666668,1,68.0,68.0,0.04411764705882353,22.666666666666668,4624.0,9.0,1,1,10,4,2,1,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,12.154784614286667
360000.0,Appartement,3,1,6.0,107.0,107.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0,0,0,0.056074766355140186,374225.420261496,421223.1284046693,3,0,4.68213122712422,4.68213122712422,1.0,17.833333333333332,3,321.0,107.0,0.056074766355140186,17.833333333333332,11449.0,36.0,9,1,3,1,2,0,0.0,0.0,0.0,3.0,0.16666666666666666,0.0,0.0,12.793862088206213
145000.0,Appartement,3,1,3.0,89.0,89.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.033707865168539325,325426.08369746216,337796.95220125787,0,0,4.499809670330265,4.499809670330265,1.0,29.666666666666668,3,267.0,89.0,0.033707865168539325,29.666666666666668,7921.0,9.0,9,1,0,0,0,0,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.0,11.884495917930655
235000.0,Appartement,3,1,4.0,137.0,137.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.029197080291970802,359234.21340431634,337796.95220125787,0,0,4.927253685157205,4.927253685157205,1.0,34.25,3,411.0,137.0,0.029197080291970802,34.25,18769.0,16.0,9,1,0,0,0,0,0.0,0.0,0.0,3.0,0.25,0.0,0.0,12.367345048436391
167000.0,Appartement,2,1,5.0,104.0,106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.04807692307692308,239701.1952191235,458256.9600923483,1,0,4.653960350157523,4.672828834461906,0.9811320754716981,20.8,2,208.0,104.0,0.04807692307692308,20.8,10816.0,25.0,4,1,1,0,0,1,0.0,0.0,0.0,2.0,0.2,0.0,0.0,12.025755079404917
580000.0,Appartement,2,2,3.0,104.0,106.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.028846153846153848,562398.5204350646,458256.9600923483,2,0,4.653960350157523,4.672828834461906,0.9811320754716981,34.666666666666664,4,208.0,208.0,0.028846153846153848,34.666666666666664,10816.0,9.0,4,4,2,0,2,0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,13.270785106659046
250000.0,Appartement,2,1,3.0,70.0,70.0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0.0,0,0,0,0.04285714285714286,302228.1562310006,307718.75013972755,10,0,4.2626798770413155,4.2626798770413155,1.0,23.333333333333332,2,140.0,70.0,0.04285714285714286,23.333333333333332,4900.0,9.0,4,1,10,2,4,1,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,12.429220196836383
480000.0,Appartement,4,2,4.0,375.0,375.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.010666666666666666,347581.8668778334,421223.1284046693,0,0,5.929589143389895,5.929589143389895,1.0,93.75,8,1500.0,750.0,0.010666666666666666,93.75,140625.0,16.0,16,4,0,0,0,0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,13.081543466215237
63000.0,Appartement,1,1,2.0,49.0,49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.04081632653061224,411857.2933856836,316528.30231029313,0,0,3.912023005428146,3.912023005428146,1.0,24.5,1,49.0,49.0,0.04081632653061224,24.5,2401.0,4.0,1,1,0,0,0,0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,11.050905878263567
320000.0,Appartement,2,1,3.0,104.0,106.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0,0,0,0.028846153846153848,562398.5204350646,458256.9600923483,4,0,4.653960350157523,4.672828834461906,0.9811320754716981,34.666666666666664,2,208.0,104.0,0.028846153846153848,34.666666666666664,10816.0,9.0,4,1,4,1,3,0,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,12.676079399771027
410000.0,Appartement,2,1,3.0,90.0,90.0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0,0,0,0.03333333333333333,479613.300970854,427863.8369477912,6,2,4.51085950651685,4.51085950651685,1.0,30.0,2,180.0,90.0,0.03333333333333333,30.0,8100.0,9.0,4,1,6,1,3,2,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,12.923914877701906
160000.0,Appartement,2,1,3.0,104.0,106.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.028846153846153848,505607.0221327968,458256.9600923483,2,0,4.653960350157523,4.672828834461906,0.9811320754716981,34.666666666666664,2,208.0,104.0,0.028846153846153848,34.666666666666664,10816.0,9.0,4,1,2,0,2,0,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,11.982935344196433
290000.0,Appartement,2,1,2.0,104.0,106.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.019230769230769232,505607.0221327968,458256.9600923483,3,2,4.653960350157523,4.672828834461906,0.9811320754716981,52.0,2,208.0,104.0,0.019230769230769232,52.0,10816.0,4.0,4,1,3,0,1,2,0.0,0.0,0.0,2.0,0.5,0.0,0.0,12.577639650232573
425000.0,Appartement,2,1,3.0,116.0,116.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0,0.02586206896551724,479613.300970854,427863.8369477912,3,0,4.762173934797756,4.762173934797756,1.0,38.666666666666664,2,232.0,116.0,0.02586206896551724,38.666666666666664,13456.0,9.0,4,1,3,1,1,0,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,12.959846800844963
400000.0,Appartement,2,2,3.0,104.0,106.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0.028846153846153848,702600.6298076923,458256.9600923483,3,0,4.653960350157523,4.672828834461906,0.9811320754716981,34.666666666666664,4,208.0,208.0,0.028846153846153848,34.666666666666664,10816.0,9.0,4,4,3,1,2,0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,12.899222326086994
280000.0,Appartement,3,1,4.0,145.0,145.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.0,0,0,0,0.027586206896551724,298723.7381799507,337796.95220125787,3,0,4.983606621708336,4.983606621708336,1.0,36.25,3,435.0,145.0,0.027586206896551724,36.25,21025.0,16.0,9,1,3,0,3,0,0.0,0.0,0.0,3.0,0.25,0.0,0.0,12.54254845357358
380000.0,Appartement,3,1,4.0,140.0,140.0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0.0,0,0,0,0.02857142857142857,395244.33355290495,392364.62917641015,8,0,4.948759890378168,4.948759890378168,1.0,35.0,3,420.0,140.0,0.02857142857142857,35.0,19600.0,16.0,9,1,8,3,2,2,0.0,0.0,0.0,3.0,0.25,0.0,0.0,12.847929163278053
250000.0,Appartement,2,1,3.0,110.0,110.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0,0.02727272727272727,479613.300970854,427863.8369477912,2,0,4.709530201312334,4.709530201312334,1.0,36.666666666666664,2,220.0,110.0,0.02727272727272727,36.666666666666664,12100.0,9.0,4,1,2,0,1,0,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,12.429220196836383
170000.0,Appartement,2,1,3.0,81.0,81.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.037037037037037035,419099.2848595007,396675.4682015045,3,0,4.406719247264253,4.406719247264253,1.0,27.0,2,162.0,81.0,0.037037037037037035,27.0,6561.0,9.0,4,1,3,1,1,0,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,12.04355959836804
160000.0,Appartement,2,1,3.0,111.0,111.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0.02702702702702703,239701.1952191235,458256.9600923483,2,1,4.718498871295094,4.718498871295094,1.0,37.0,2,222.0,111.0,0.02702702702702703,37.0,12321.0,9.0,4,1,2,0,0,2,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,11.982935344196433
